date,state_name,stringency_index
20200410,Ohio,92.85714285714286
20200416,Ohio,92.85714285714286
20200417,Ohio,92.85714285714286
20200421,Ohio,92.85714285714286
20200422,Ohio,92.85714285714286
20200423,Ohio,92.85714285714286
20200424,Ohio,92.85714285714286
20200427,Ohio,92.85714285714286
20200429,Ohio,92.85714285714286
20200430,Ohio,92.85714285714286
20200505,Ohio,84.28571428571429
20200507,Ohio,84.28571428571429
20200325,Oklahoma,40.47619047619048
20200326,Oklahoma,40.47619047619048
20200327,Oklahoma,40.47619047619048
20200330,Oklahoma,47.61904761904763
20200401,Oklahoma,47.61904761904763
20200403,Oklahoma,61.90476190476191
20200406,Oklahoma,61.90476190476191
20200409,Oklahoma,61.90476190476191
20200410,Oklahoma,61.90476190476191
20200416,Oklahoma,61.90476190476191
20200417,Oklahoma,61.90476190476191
20200421,Oklahoma,61.90476190476191
20200422,Oklahoma,61.90476190476191
20200423,Oklahoma,61.90476190476191
20200424,Oklahoma,59.04761904761905
20200427,Oklahoma,59.04761904761905
20200429,Oklahoma,59.04761904761905
20200430,Oklahoma,59.04761904761905
20200505,Oklahoma,46.1904761904762
20200507,Oklahoma,46.1904761904762
20200325,Oregon,54.285714285714285
20200326,Oregon,68.57142857142857
20200327,Oregon,68.57142857142857
20200330,Oregon,68.57142857142857
20200401,Oregon,68.57142857142857
20200403,Oregon,68.57142857142857
20200406,Oregon,68.57142857142857
20200409,Oregon,68.57142857142857
20200410,Oregon,68.57142857142857
20200416,Oregon,68.57142857142857
20200417,Oregon,68.57142857142857
20200421,Oregon,68.57142857142857
20200422,Oregon,68.57142857142857
20200423,Oregon,68.57142857142857
20200424,Oregon,68.57142857142857
20200427,Oregon,68.57142857142857
20200429,Oregon,68.57142857142857
20200430,Oregon,68.57142857142857
20200505,Oregon,57.142857142857146
20200507,Oregon,57.142857142857146
20200325,Pennsylvania,42.857142857142854
20200326,Pennsylvania,53.57142857142857
20200327,Pennsylvania,53.57142857142857
20200330,Pennsylvania,53.57142857142857
20200401,Pennsylvania,53.57142857142857
20200403,Pennsylvania,71.42857142857143
20200406,Pennsylvania,71.42857142857143
20200409,Pennsylvania,71.42857142857143
20200410,Pennsylvania,71.42857142857143
20200416,Pennsylvania,71.42857142857143
20200417,Pennsylvania,71.42857142857143
20200421,Pennsylvania,71.42857142857143
20200422,Pennsylvania,71.42857142857143
20200423,Pennsylvania,71.42857142857143
20200424,Pennsylvania,71.42857142857143
20200427,Pennsylvania,71.42857142857143
20200429,Pennsylvania,71.42857142857143
20200430,Pennsylvania,71.42857142857143
20200505,Pennsylvania,71.42857142857143
20200507,Pennsylvania,71.42857142857143
20200325,Rhode Island,47.61904761904763
20200326,Rhode Island,51.1904761904762
20200327,Rhode Island,51.1904761904762
20200330,Rhode Island,80.47619047619047
20200401,Rhode Island,80.47619047619047
20200403,Rhode Island,80.47619047619047
20200406,Rhode Island,80.47619047619047
20200409,Rhode Island,80.47619047619047
20200410,Rhode Island,80.47619047619047
20200416,Rhode Island,80.47619047619047
20200417,Rhode Island,80.47619047619047
20200421,Rhode Island,80.47619047619047
20200422,Rhode Island,80.47619047619047
20200423,Rhode Island,80.47619047619047
20200424,Rhode Island,80.47619047619047
20200427,Rhode Island,80.47619047619047
20200429,Rhode Island,80.47619047619047
20200430,Rhode Island,80.47619047619047
20200505,Rhode Island,69.04761904761905
20200507,Rhode Island,69.04761904761905
20200325,South Carolina,30.952380952380953
20200326,South Carolina,30.952380952380953
20200327,South Carolina,30.952380952380953
20200330,South Carolina,30.952380952380953
20200401,South Carolina,45.238095238095234
20200403,South Carolina,45.238095238095234
20200406,South Carolina,45.238095238095234
20200409,South Carolina,71.42857142857143
20200410,South Carolina,71.42857142857143
20200416,South Carolina,71.42857142857143
20200417,South Carolina,71.42857142857143
20200421,South Carolina,68.57142857142857
20200422,South Carolina,68.57142857142857
20200423,South Carolina,68.57142857142857
20200424,South Carolina,68.57142857142857
20200427,South Carolina,68.57142857142857
20200429,South Carolina,68.57142857142857
20200430,South Carolina,68.57142857142857
20200505,South Carolina,34.285714285714285
20200507,South Carolina,34.285714285714285
